date,LME Nickel Cash-Settlement,LME Nickel 3-month,LME Nickel stock
2020-09-24,14179.0,14220.0,236.646
2020-09-23,14365.0,14414.0,236.31
2020-09-22,14554.0,14593.0,236.382
2020-09-21,14691.0,14736.0,236.502
2020-09-18,14908.0,14963.0,236.526
2020-09-17,14895.0,14952.0,236.988
2020-09-16,15160.0,15183.0,237.276
2020-09-15,15218.0,15273.0,237.18
2020-09-14,15090.0,15134.0,237.0
2020-09-11,14935.0,14967.0,237.138
2020-09-10,14748.0,14796.0,237.162
2020-09-09,14821.0,14853.0,236.478
2020-09-08,15090.0,15132.0,236.46
2020-09-07,15185.0,15229.0,236.508
2020-09-04,15210.0,15246.0,236.634
2020-09-03,15135.0,15184.0,236.736
2020-09-02,15658.0,15671.0,237.336
2020-09-01,15660.0,15697.0,238.722
2020-08-28,15414.0,15442.0,238.974
2020-08-27,15120.0,15175.0,238.83
2020-08-26,15034.0,15077.0,238.818
2020-08-25,14880.0,14923.0,238.494
2020-08-24,14862.0,14906.0,238.95
2020-08-21,14562.0,14610.0,238.95
2020-08-20,14666.0,14707.0,239.304
2020-08-19,14705.0,14758.0,238.584
2020-08-18,14602.0,14652.0,238.53
2020-08-17,14548.0,14602.0,238.638
2020-08-14,14235.0,14299.0,238.638
2020-08-13,14106.0,14186.0,237.228
2020-08-12,14167.0,14218.0,235.866
2020-08-11,14153.0,14185.0,235.89
2020-08-10,14146.0,14195.0,235.896
2020-08-07,14335.0,14379.0,236.28
2020-08-06,14381.0,14433.0,235.86
2020-08-05,14250.0,14287.0,235.47
2020-08-04,13888.0,13933.0,235.272
2020-08-03,13683.0,13734.0,235.266
2020-07-31,13756.0,13806.0,235.242
2020-07-30,13716.0,13771.0,234.786
2020-07-29,13762.0,13809.0,235.164
2020-07-28,13470.0,13525.0,234.852
2020-07-27,13718.0,13773.0,234.948
2020-07-24,13430.0,13465.0,234.636
2020-07-23,13460.0,13498.0,235.146
2020-07-22,13215.0,13260.0,235.182
2020-07-21,13315.0,13367.0,235.158
2020-07-20,13162.0,13187.0,234.69
2020-07-17,13281.0,13320.0,234.738
2020-07-16,13253.0,13289.0,234.96
2020-07-15,13512.0,13555.0,234.78
2020-07-14,13518.0,13567.0,234.192
2020-07-13,13482.0,13524.0,234.624
2020-07-10,13070.0,13108.0,234.672
2020-07-09,13425.0,13478.0,234.672
2020-07-08,13415.0,13465.0,234.654
2020-07-07,13231.0,13286.0,234.216
2020-07-06,13242.0,13308.0,234.216
2020-07-03,13040.0,13089.0,234.264
2020-07-02,12823.0,12873.0,234.312
2020-07-01,12555.0,12620.0,233.526
2020-06-30,12790.0,12837.0,233.898
2020-06-29,12684.0,12723.0,233.658
2020-06-26,12709.0,12751.0,233.97
2020-06-25,12386.0,12437.0,233.586
2020-06-24,12510.0,12577.0,233.562
2020-06-23,12541.0,12592.0,233.562
2020-06-22,12625.0,12692.0,233.238
2020-06-19,12855.0,12921.0,233.238
2020-06-18,12760.0,12818.0,233.274
2020-06-17,12900.0,12948.0,233.298
2020-06-16,12930.0,12974.0,233.118
2020-06-15,12503.0,12575.0,232.878
2020-06-12,12733.0,12795.0,232.878
2020-06-11,12615.0,12681.0,232.41
2020-06-10,12881.0,12952.0,232.41
2020-06-09,12804.0,12879.0,232.11
2020-06-08,12943.0,13010.0,232.11
2020-06-05,12785.0,12857.0,232.41
2020-06-04,12608.0,12671.0,232.806
2020-06-03,12812.0,12885.0,232.806
2020-06-02,12680.0,12751.0,232.812
2020-06-01,12418.0,12485.0,233.496
2020-05-29,12120.0,12192.0,233.178
2020-05-28,12133.0,12200.0,233.502
2020-05-27,12144.0,12210.0,234.198
2020-05-26,12260.0,12348.0,234.198
2020-05-22,12124.0,12199.0,233.85
2020-05-21,12762.0,12827.0,233.874
2020-05-20,12335.0,12408.0,233.874
2020-05-19,12300.0,12349.0,233.97
2020-05-18,11950.0,12036.0,233.64
2020-05-15,11807.0,11874.0,233.844
2020-05-14,12084.0,12157.0,233.604
2020-05-13,12200.0,12275.0,233.31
2020-05-12,12275.0,12332.0,233.31
2020-05-11,12188.0,12256.0,233.046
2020-05-07,12247.0,12313.0,233.034
2020-05-06,12199.0,12273.0,233.304
2020-05-05,11805.0,11854.0,233.304
2020-05-04,11785.0,11864.0,230.634
2020-05-01,11853.0,11916.0,230.712
2020-04-30,12134.0,12207.0,231.156
2020-04-29,12135.0,12209.0,231.156
2020-04-28,12251.0,12327.0,231.132
2020-04-27,12256.0,12320.0,231.132
2020-04-24,12073.0,12144.0,230.664
2020-04-23,12010.0,12089.0,230.352
2020-04-22,11895.0,11966.0,230.358
2020-04-21,12085.0,12156.0,230.016
2020-04-20,12255.0,12334.0,230.19
2020-04-17,11887.0,11967.0,230.304
2020-04-16,11657.0,11726.0,230.064
2020-04-15,11712.0,11795.0,228.966
2020-04-14,11723.0,11803.0,229.038
2020-04-09,11457.0,11523.0,229.062
2020-04-08,11425.0,11497.0,229.062
2020-04-07,11350.0,11409.0,228.606
2020-04-06,11162.0,11217.0,228.606
2020-04-03,11192.0,11257.0,228.768
2020-04-02,11185.0,11252.0,228.768
2020-04-01,11220.0,11288.0,228.768
2020-03-31,11235.0,11298.0,229.812
2020-03-30,11280.0,11339.0,230.172
2020-03-27,11225.0,11282.0,229.488
2020-03-26,11221.0,11288.0,229.518
2020-03-25,11175.0,11251.0,229.638
2020-03-24,11075.0,11162.0,230.22
2020-03-23,11055.0,11142.0,230.544
2020-03-20,11370.0,11450.0,230.724
2020-03-19,11235.0,11340.0,230.76
2020-03-18,11420.0,11510.0,231.48
2020-03-17,11830.0,11910.0,232.074
2020-03-16,11775.0,11810.0,233.682
2020-03-13,12565.0,12620.0,234.384
2020-03-12,11855.0,11900.0,234.378
2020-03-11,12435.0,12485.0,234.666
2020-03-10,12835.0,12890.0,234.486
2020-03-09,12415.0,12465.0,235.068
2020-03-06,12710.0,12745.0,236.106
2020-03-05,12800.0,12815.0,235.95
2020-03-04,12700.0,12805.0,235.404
2020-03-03,12555.0,12650.0,235.254
2020-03-02,12440.0,12510.0,235.368
2020-02-28,12160.0,12250.0,235.428
2020-02-27,12280.0,12365.0,229.86
2020-02-26,12290.0,12365.0,230.196
2020-02-25,12540.0,12625.0,230.256
2020-02-24,12360.0,12465.0,228.924
2020-02-21,12440.0,12530.0,224.7
2020-02-20,12685.0,12790.0,224.766
2020-02-19,12700.0,12780.0,220.926
2020-02-18,12880.0,12960.0,218.214
2020-02-17,13070.0,13080.0,215.802
2020-02-14,13035.0,13150.0,212.094
2020-02-13,13065.0,13130.0,210.066
2020-02-12,13050.0,13140.0,209.742
2020-02-11,13100.0,13150.0,208.722
2020-02-10,12880.0,12970.0,204.078
2020-02-07,12770.0,12855.0,203.946
2020-02-06,13010.0,13080.0,200.424
2020-02-05,13005.0,13075.0,200.454
2020-02-04,12800.0,12875.0,200.94
2020-02-03,12750.0,12850.0,196.854
2020-01-31,12675.0,12760.0,195.942
2020-01-30,12535.0,12625.0,194.568
2020-01-29,12630.0,12720.0,194.526
2020-01-28,12740.0,12830.0,192.324
2020-01-27,12650.0,12745.0,192.468
2020-01-24,12990.0,13060.0,192.762
2020-01-23,13300.0,13375.0,192.912
2020-01-22,13645.0,13750.0,187.914
2020-01-21,13750.0,13840.0,186.324
2020-01-20,13845.0,13920.0,187.782
2020-01-17,13840.0,13910.0,182.934
2020-01-16,14290.0,14370.0,183.012
2020-01-15,13950.0,14050.0,178.584
2020-01-14,13680.0,13770.0,177.6
2020-01-13,14190.0,14280.0,173.502
2020-01-10,14050.0,14140.0,171.066
2020-01-09,14125.0,14200.0,167.91
2020-01-08,13810.0,13900.0,166.098
2020-01-07,13860.0,13940.0,161.436
2020-01-06,13795.0,13830.0,159.45
2020-01-03,13740.0,13810.0,156.378
2020-01-02,14075.0,14165.0,153.318
2019-12-31,14000.0,14100.0,150.69
2019-12-30,14225.0,14235.0,146.694
2019-12-27,14000.0,14050.0,143.19
2019-12-24,14290.0,14350.0,143.19
2019-12-23,14395.0,14455.0,140.37
2019-12-20,14220.0,14275.0,140.412
2019-12-19,14035.0,14095.0,136.77
2019-12-18,13850.0,13900.0,133.71
2019-12-17,14090.0,14200.0,130.224
2019-12-16,14085.0,14135.0,124.158
2019-12-13,14145.0,14195.0,123.228
2019-12-12,13810.0,13860.0,122.058
2019-12-11,13535.0,13640.0,96.774
2019-12-10,13070.0,13090.0,83.52
2019-12-09,13200.0,13275.0,69.276
2019-12-06,13420.0,13480.0,68.886
2019-12-05,13165.0,13220.0,68.922
2019-12-04,13250.0,13285.0,68.976
2019-12-03,13600.0,13650.0,68.982
2019-12-02,13625.0,13655.0,69.036
2019-11-29,13810.0,13915.0,68.28
2019-11-28,14070.0,14080.0,67.542
2019-11-27,14445.0,14500.0,67.692
2019-11-26,14370.0,14450.0,67.824
2019-11-25,14570.0,14570.0,66.822
2019-11-22,14400.0,14450.0,66.75
2019-11-21,14410.0,14435.0,66.822
2019-11-20,14310.0,14375.0,66.924
2019-11-19,14475.0,14480.0,66.174
2019-11-18,14760.0,14790.0,64.83
2019-11-15,14990.0,15025.0,64.566
2019-11-14,15355.0,15360.0,64.176
2019-11-13,15530.0,15520.0,64.194
2019-11-12,15500.0,15475.0,65.412
2019-11-11,15730.0,15770.0,65.064
2019-11-08,16190.0,16120.0,66.072
2019-11-07,16305.0,16290.0,66.474
2019-11-06,16390.0,16330.0,66.588
2019-11-05,16235.0,16260.0,69.474
2019-11-04,16595.0,16560.0,69.18
2019-11-01,16750.0,16740.0,66.306
2019-10-31,16835.0,16800.0,66.99
2019-10-30,16900.0,16855.0,67.908
2019-10-29,16680.0,16680.0,69.162
2019-10-28,16680.0,16700.0,70.65
2019-10-25,16890.0,16885.0,76.758
2019-10-24,16950.0,16970.0,79.8
2019-10-23,16395.0,16425.0,83.694
2019-10-22,16025.0,16040.0,87.132
2019-10-21,16200.0,16195.0,88.104
2019-10-18,16475.0,16350.0,86.58
2019-10-17,16325.0,16260.0,88.302
2019-10-16,17005.0,16940.0,91.062
2019-10-15,17070.0,16940.0,94.662
2019-10-14,17405.0,17230.0,94.134
2019-10-11,18000.0,17695.0,98.562
2019-10-10,17750.0,17610.0,102.696
2019-10-09,17745.0,17600.0,108.624
2019-10-08,17560.0,17480.0,117.522
2019-10-07,17950.0,17825.0,125.688
2019-10-04,17905.0,17800.0,133.128
2019-10-03,17785.0,17610.0,140.904
2019-10-02,17670.0,17490.0,147.684
2019-10-01,17410.0,17210.0,152.136
2019-09-30,17570.0,17375.0,157.986
2019-09-27,17410.0,17330.0,158.112
2019-09-26,17365.0,17300.0,157.248
2019-09-25,17195.0,17030.0,153.546
2019-09-24,17270.0,17110.0,156.108
2019-09-23,17760.0,17610.0,156.954
2019-09-20,17960.0,17750.0,154.566
2019-09-19,17270.0,17120.0,157.77
2019-09-18,17230.0,17120.0,161.538
2019-09-17,17000.0,16950.0,163.308
2019-09-16,17295.0,17205.0,164.274
2019-09-13,17820.0,17625.0,166.68
2019-09-12,18200.0,18005.0,156.42
2019-09-11,18330.0,18185.0,156.672
2019-09-10,18065.0,18000.0,155.91
2019-09-09,17895.0,17820.0,155.346
2019-09-06,17500.0,17450.0,154.956
2019-09-05,17540.0,17510.0,153.822
2019-09-04,17910.0,17900.0,153.522
2019-09-03,17925.0,17950.0,153.012
2019-09-02,18625.0,18475.0,152.604
2019-08-30,17860.0,17800.0,152.484
2019-08-29,16345.0,16275.0,150.708
2019-08-28,16025.0,15935.0,150.51
2019-08-27,15905.0,15875.0,150.426
2019-08-23,15755.0,15710.0,150.006
2019-08-22,15780.0,15710.0,149.85
2019-08-21,15755.0,15740.0,150.012
2019-08-20,15860.0,15830.0,149.64
2019-08-19,16005.0,16010.0,149.64
2019-08-16,16090.0,16055.0,145.134
2019-08-15,15990.0,15990.0,144.792
2019-08-14,16050.0,16025.0,144.414
2019-08-13,15725.0,15740.0,144.138
2019-08-12,15635.0,15650.0,144.138
2019-08-09,15620.0,15680.0,144.156
2019-08-08,15495.0,15495.0,142.032
2019-08-07,14740.0,14745.0,141.906
2019-08-06,15020.0,15030.0,142.2
2019-08-05,14860.0,14880.0,142.998
2019-08-02,14520.0,14525.0,143.658
2019-08-01,14290.0,14315.0,143.67
2019-07-31,14360.0,14380.0,143.628
2019-07-30,14205.0,14260.0,143.988
2019-07-29,13990.0,14050.0,143.988
2019-07-26,14060.0,14125.0,145.062
2019-07-25,13995.0,14040.0,145.5
2019-07-24,14475.0,14480.0,145.056
2019-07-23,14305.0,14350.0,146.67
2019-07-22,14310.0,14375.0,147.624
2019-07-19,14425.0,14440.0,147.942
2019-07-18,14685.0,14730.0,148.23
2019-07-17,14230.0,14250.0,148.374
2019-07-16,13920.0,13980.0,149.322
2019-07-15,13350.0,13450.0,150.324
2019-07-12,13205.0,13300.0,150.84
2019-07-11,13090.0,13150.0,153.42
2019-07-10,12790.0,12850.0,153.612
2019-07-09,12560.0,12625.0,154.104
2019-07-08,12525.0,12590.0,154.74
2019-07-05,12300.0,12370.0,157.464
2019-07-04,12305.0,12385.0,157.386
2019-07-03,12185.0,12285.0,158.292
2019-07-02,12025.0,12120.0,161.448
2019-07-01,12340.0,12420.0,161.658
2019-06-28,12665.0,12710.0,164.718
2019-06-27,12665.0,12690.0,165.48
2019-06-26,12400.0,12440.0,164.838
2019-06-25,12210.0,12290.0,168.252
2019-06-24,12065.0,12130.0,168.876
2019-06-21,12135.0,12180.0,168.684
2019-06-20,12245.0,12305.0,169.086
2019-06-19,11865.0,11955.0,170.088
2019-06-18,11705.0,11775.0,167.13
2019-06-17,11745.0,11845.0,167.148
2019-06-14,11895.0,11955.0,163.122
2019-06-13,11920.0,11990.0,163.704
2019-06-12,11745.0,11875.0,163.992
2019-06-11,11825.0,11880.0,163.878
2019-06-10,11600.0,11670.0,163.896
2019-06-07,11580.0,11655.0,163.968
2019-06-06,11710.0,11780.0,163.986
2019-06-05,11765.0,11800.0,164.052
2019-06-04,11800.0,11860.0,158.916
2019-06-03,11860.0,11900.0,158.946
2019-05-31,12040.0,12070.0,158.604
2019-05-30,11980.0,12015.0,160.29
2019-05-29,12040.0,12090.0,163.104
2019-05-28,12235.0,12250.0,165.564
2019-05-24,12155.0,12200.0,164.058
2019-05-23,11870.0,11880.0,165.036
2019-05-22,11965.0,11970.0,165.132
2019-05-21,12030.0,12060.0,164.532
2019-05-20,11915.0,11900.0,164.1
2019-05-17,12025.0,12060.0,164.4
2019-05-16,12215.0,12200.0,165.474
2019-05-15,11930.0,11910.0,167.268
2019-05-14,11820.0,11825.0,168.744
2019-05-13,11730.0,11770.0,169.218
2019-05-10,11865.0,11925.0,169.578
2019-05-09,11710.0,11760.0,170.436
2019-05-08,11965.0,12025.0,171.108
2019-05-07,12050.0,12050.0,172.788
2019-05-03,12170.0,12230.0,172.902
2019-05-02,12125.0,12165.0,173.058
2019-05-01,12130.0,12210.0,173.058
2019-04-30,12360.0,12450.0,173.268
2019-04-29,12335.0,12400.0,173.634
2019-04-26,12270.0,12350.0,174.36
2019-04-25,12270.0,12330.0,174.528
2019-04-24,12340.0,12450.0,174.852
2019-04-23,12490.0,12600.0,175.656
2019-04-18,12630.0,12700.0,176.292
2019-04-17,12950.0,13050.0,176.946
2019-04-16,12970.0,13090.0,177.198
2019-04-15,12855.0,12945.0,177.708
2019-04-12,12945.0,13030.0,178.866
2019-04-11,13020.0,13125.0,179.322
2019-04-10,13120.0,13200.0,179.442
2019-04-09,13165.0,13270.0,179.442
2019-04-08,13150.0,13240.0,179.328
2019-04-05,13090.0,13200.0,180.552
2019-04-04,13045.0,13140.0,181.056
2019-04-03,13200.0,13285.0,181.644
2019-04-02,13020.0,13105.0,182.094
2019-04-01,13155.0,13250.0,182.466
2019-03-29,13015.0,13120.0,182.574
2019-03-28,12780.0,12900.0,183.102
2019-03-27,13025.0,13100.0,183.126
2019-03-26,12850.0,12950.0,183.582
2019-03-25,12765.0,12875.0,184.26
2019-03-22,12930.0,13020.0,185.358
2019-03-21,13145.0,13275.0,187.116
2019-03-20,13195.0,13255.0,188.358
2019-03-19,13095.0,13200.0,190.434
2019-03-18,12810.0,12900.0,190.848
2019-03-15,12845.0,12960.0,191.34
2019-03-14,12930.0,13005.0,192.702
2019-03-13,12950.0,13045.0,193.116
2019-03-12,13150.0,13240.0,193.254
2019-03-11,12990.0,13075.0,194.046
2019-03-08,13040.0,13125.0,194.286
2019-03-07,13380.0,13450.0,194.622
2019-03-06,13610.0,13660.0,195.918
2019-03-05,13450.0,13550.0,196.41
2019-03-04,13160.0,13230.0,196.542
2019-03-01,13160.0,13245.0,196.782
2019-02-28,13040.0,13140.0,196.932
2019-02-27,12880.0,12950.0,197.682
2019-02-26,12815.0,12920.0,198.03
2019-02-25,12940.0,13050.0,198.912
2019-02-22,12930.0,13020.0,199.974
2019-02-21,12715.0,12800.0,200.184
2019-02-20,12700.0,12790.0,200.322
2019-02-19,12430.0,12490.0,200.568
2019-02-18,12350.0,12415.0,200.322
2019-02-15,12100.0,12200.0,200.562
2019-02-14,12345.0,12450.0,200.082
2019-02-13,12305.0,12375.0,199.476
2019-02-12,12455.0,12475.0,199.602
2019-02-11,12475.0,12560.0,200.448
2019-02-08,12735.0,12820.0,200.49
2019-02-07,12845.0,12950.0,200.754
2019-02-06,12930.0,13025.0,200.754
2019-02-05,12870.0,12950.0,200.754
2019-02-04,12675.0,12750.0,201.09
2019-02-01,12460.0,12550.0,201.702
2019-01-31,12380.0,12450.0,202.032
2019-01-30,12245.0,12325.0,202.032
2019-01-29,11885.0,11970.0,203.058
2019-01-28,11845.0,11900.0,202.782
2019-01-25,11715.0,11785.0,202.776
2019-01-24,11540.0,11630.0,203.088
2019-01-23,11615.0,11680.0,202.302
2019-01-22,11615.0,11660.0,202.668
2019-01-21,11670.0,11755.0,200.466
2019-01-18,11610.0,11640.0,201.228
2019-01-17,11450.0,11495.0,201.384
2019-01-16,11580.0,11650.0,201.378
2019-01-15,11430.0,11475.0,197.952
2019-01-14,11420.0,11400.0,199.542
2019-01-11,11400.0,11435.0,201.096
2019-01-10,11225.0,11290.0,203.274
2019-01-09,11205.0,11265.0,204.618
2019-01-08,11055.0,11135.0,204.852
2019-01-07,11040.0,11105.0,204.852
2019-01-04,10920.0,11000.0,205.752
2019-01-03,10715.0,10800.0,206.1
2019-01-02,10440.0,10530.0,206.4
2018-12-31,10595.0,10725.0,207.33
2018-12-28,10670.0,10725.0,207.924
2018-12-27,10650.0,10720.0,209.07
2018-12-24,10800.0,10910.0,209.202
2018-12-21,10785.0,10885.0,209.052
2018-12-20,10885.0,10990.0,209.148
2018-12-19,10775.0,10855.0,209.634
2018-12-18,10885.0,10970.0,209.784
2018-12-17,10935.0,11010.0,209.592
2018-12-14,10740.0,10815.0,209.688
2018-12-13,10800.0,10865.0,210.348
2018-12-12,10720.0,10780.0,211.11
2018-12-11,10765.0,10875.0,210.258
2018-12-10,10740.0,10830.0,210.846
2018-12-07,10815.0,10925.0,210.87
2018-12-06,10855.0,10930.0,210.876
2018-12-05,11020.0,11110.0,211.284
2018-12-04,11265.0,11350.0,212.796
2018-12-03,11200.0,11280.0,212.844
2018-11-30,11020.0,11090.0,213.57
2018-11-29,10890.0,10955.0,213.72
2018-11-28,10735.0,10830.0,213.774
2018-11-27,10710.0,10780.0,213.774
2018-11-26,10770.0,10870.0,213.984
2018-11-23,10710.0,10760.0,214.188
2018-11-22,10970.0,11040.0,214.962
2018-11-21,11085.0,11140.0,215.322
2018-11-20,11190.0,11260.0,215.562
2018-11-19,11200.0,11240.0,215.328
2018-11-16,11280.0,11375.0,215.442
2018-11-15,11340.0,11450.0,216.174
2018-11-14,11225.0,11280.0,216.306
2018-11-13,11370.0,11450.0,216.6
2018-11-12,11290.0,11380.0,216.612
2018-11-09,11470.0,11570.0,216.834
2018-11-08,11615.0,11695.0,217.314
2018-11-07,11670.0,11740.0,217.41
2018-11-06,11820.0,11910.0,217.686
2018-11-05,11680.0,11775.0,218.43
2018-11-02,11980.0,12040.0,218.772
2018-11-01,11555.0,11635.0,218.868
2018-10-31,11625.0,11675.0,218.862
2018-10-30,11700.0,11800.0,218.97
2018-10-29,11725.0,11820.0,219.114
2018-10-26,11835.0,11900.0,219.456
2018-10-25,12135.0,12220.0,219.654
2018-10-24,12295.0,12400.0,219.366
2018-10-23,12330.0,12400.0,219.66
2018-10-22,12455.0,12575.0,219.636
2018-10-19,12470.0,12600.0,219.978
2018-10-18,12140.0,12250.0,219.924
2018-10-17,12440.0,12550.0,220.422
2018-10-16,12450.0,12480.0,221.898
2018-10-15,12650.0,12720.0,222.102
2018-10-12,12710.0,12800.0,224.226
2018-10-11,12420.0,12505.0,224.928
2018-10-10,12775.0,12900.0,225.528
2018-10-09,12660.0,12745.0,226.044
2018-10-08,12395.0,12480.0,226.476
2018-10-05,12400.0,12470.0,227.802
2018-10-04,12770.0,12860.0,228.09
2018-10-03,12400.0,12475.0,228.438
2018-10-02,12420.0,12505.0,228.456
2018-10-01,12325.0,12410.0,228.21
2018-09-28,12480.0,12600.0,228.564
2018-09-27,12620.0,12730.0,228.87
2018-09-26,12895.0,12980.0,229.152
2018-09-25,12845.0,12960.0,229.464
2018-09-24,12980.0,13080.0,229.722
2018-09-21,12955.0,13080.0,231.024
2018-09-20,12530.0,12575.0,232.098
2018-09-19,12470.0,12570.0,232.068
2018-09-18,12320.0,12400.0,232.068
2018-09-17,12235.0,12350.0,232.212
2018-09-14,12515.0,12605.0,233.592
2018-09-13,12615.0,12700.0,233.988
2018-09-12,12285.0,12390.0,235.836
2018-09-11,12255.0,12350.0,236.34
2018-09-10,12205.0,12305.0,237.066
2018-09-07,12290.0,12400.0,236.25
2018-09-06,12490.0,12580.0,236.706
2018-09-05,12415.0,12500.0,237.03
2018-09-04,12475.0,12570.0,237.984
2018-09-03,12670.0,12750.0,238.494
2018-08-31,13010.0,13100.0,238.782
2018-08-30,13290.0,13430.0,240.678
2018-08-29,13415.0,13510.0,240.666
2018-08-28,13460.0,13540.0,241.488
2018-08-24,13310.0,13390.0,242.604
2018-08-23,13140.0,13235.0,243.552
2018-08-22,13570.0,13650.0,243.666
2018-08-21,13680.0,13750.0,245.094
2018-08-20,13560.0,13650.0,245.724
2018-08-17,13240.0,13350.0,246.534
2018-08-16,13115.0,13195.0,247.548
2018-08-15,12985.0,13120.0,248.328
2018-08-14,13345.0,13435.0,248.712
2018-08-13,13680.0,13775.0,248.772
2018-08-10,13635.0,13720.0,249.546
2018-08-09,14060.0,14110.0,249.72
2018-08-08,13920.0,13970.0,250.548
2018-08-07,13750.0,13875.0,251.466
2018-08-06,13225.0,13325.0,251.838
2018-08-03,13130.0,13225.0,253.278
2018-08-02,13225.0,13330.0,254.07
2018-08-01,13780.0,13870.0,254.262
2018-07-31,13770.0,13900.0,256.044
2018-07-30,13700.0,13730.0,256.158
2018-07-27,13720.0,13780.0,257.502
2018-07-26,13575.0,13685.0,259.332
2018-07-25,13535.0,13650.0,260.4
2018-07-24,13435.0,13500.0,260.718
2018-07-23,13440.0,13530.0,260.718
2018-07-20,13425.0,13540.0,259.266
2018-07-19,13220.0,13285.0,261.108
2018-07-18,13315.0,13445.0,262.416
2018-07-17,13460.0,13555.0,263.298
2018-07-16,13680.0,13800.0,263.52
2018-07-13,13870.0,13975.0,263.646
2018-07-12,14055.0,14175.0,263.73
2018-07-11,13630.0,13735.0,263.22
2018-07-10,13960.0,14075.0,263.994
2018-07-09,13970.0,14070.0,265.542
2018-07-06,13760.0,13925.0,266.868
2018-07-05,14170.0,14255.0,268.392
2018-07-04,14100.0,14200.0,269.166
2018-07-03,14620.0,14680.0,269.898
2018-07-02,14575.0,14625.0,271.806
2018-06-29,14910.0,15000.0,272.616
2018-06-28,14720.0,14790.0,272.754
2018-06-27,14700.0,14775.0,272.982
2018-06-26,14570.0,14605.0,274.176
2018-06-25,15060.0,15125.0,274.242
2018-06-22,15255.0,15325.0,274.476
2018-06-21,14980.0,15060.0,275.544
2018-06-20,14850.0,14855.0,275.616
2018-06-19,14545.0,14615.0,275.658
2018-06-18,14970.0,15020.0,275.712
2018-06-15,15265.0,15350.0,276.384
2018-06-14,15245.0,15255.0,276.312
2018-06-13,15180.0,15250.0,277.014
2018-06-12,15295.0,15375.0,277.986
2018-06-11,15310.0,15340.0,279.12
2018-06-08,15240.0,15305.0,278.994
2018-06-07,15750.0,15760.0,278.79
2018-06-06,15640.0,15700.0,280.116
2018-06-05,15415.0,15500.0,281.214
2018-06-04,15280.0,15295.0,286.752
2018-06-01,15150.0,15200.0,287.646
2018-05-31,15200.0,15210.0,290.604
2018-05-30,14870.0,14925.0,292.098
2018-05-29,14880.0,14920.0,294.804
2018-05-25,14840.0,14900.0,296.316
2018-05-24,14525.0,14590.0,296.898
2018-05-23,14510.0,14570.0,297.672
2018-05-22,14700.0,14770.0,300.126
2018-05-21,14615.0,14665.0,303.576
2018-05-18,14750.0,14850.0,305.748
2018-05-17,14580.0,14590.0,306.054
2018-05-16,14410.0,14470.0,307.668
2018-05-15,14490.0,14555.0,308.478
2018-05-14,14320.0,14355.0,311.448
2018-05-11,13910.0,13975.0,311.604
2018-05-10,13810.0,13840.0,312.642
2018-05-09,13790.0,13855.0,313.446
2018-05-08,13940.0,13975.0,313.644
2018-05-04,13835.0,13890.0,314.862
2018-05-03,13985.0,14050.0,315.696
2018-05-02,13915.0,13970.0,306.762
2018-05-01,13610.0,13680.0,306.762
2018-04-30,13725.0,13770.0,307.284
2018-04-27,13980.0,14000.0,307.668
2018-04-26,13945.0,14010.0,309.594
2018-04-25,14120.0,14150.0,310.92
2018-04-24,14250.0,14295.0,312.324
2018-04-23,14050.0,14100.0,312.912
2018-04-20,14640.0,14650.0,312.894
2018-04-19,15710.0,15790.0,314.328
2018-04-18,15105.0,15050.0,315.678
2018-04-17,13950.0,13960.0,314.454
2018-04-16,14150.0,14210.0,311.988
2018-04-13,14005.0,14050.0,312.954
2018-04-12,13585.0,13650.0,314.946
2018-04-11,13740.0,13800.0,315.834
2018-04-10,13700.0,13725.0,315.186
2018-04-09,13240.0,13240.0,315.87
2018-04-06,12890.0,12920.0,317.328
2018-04-05,13285.0,13360.0,318.432
2018-04-04,13060.0,13085.0,318.72
2018-04-03,13560.0,13600.0,320.268
2018-03-29,13245.0,13300.0,320.586
2018-03-28,12925.0,12975.0,322.236
2018-03-27,13030.0,13050.0,323.4
2018-03-26,12845.0,12875.0,323.88
2018-03-23,13050.0,13120.0,324.87
2018-03-22,13355.0,13405.0,325.836
2018-03-21,13330.0,13325.0,325.812
2018-03-20,13520.0,13550.0,322.884
2018-03-19,13430.0,13500.0,324.096
2018-03-16,13740.0,13800.0,324.894
2018-03-15,13685.0,13710.0,325.386
2018-03-14,13925.0,13980.0,325.434
2018-03-13,13830.0,13875.0,326.364
2018-03-12,13725.0,13800.0,326.79
2018-03-09,13345.0,13390.0,328.998
2018-03-08,13250.0,13300.0,330.888
2018-03-07,13370.0,13420.0,330.438
2018-03-06,13580.0,13580.0,332.094
2018-03-05,13335.0,13355.0,333.648
2018-03-02,13450.0,13475.0,334.116
2018-03-01,13510.0,13540.0,335.508
2018-02-28,13800.0,13840.0,335.28
2018-02-27,13885.0,13950.0,335.586
2018-02-26,13910.0,13945.0,335.994
2018-02-23,13800.0,13845.0,336.264
2018-02-22,13575.0,13580.0,337.008
2018-02-21,13590.0,13635.0,336.984
2018-02-20,13650.0,13675.0,337.23
2018-02-19,13600.0,13670.0,338.928
2018-02-16,14030.0,14075.0,338.958
2018-02-15,14150.0,14200.0,339.708
2018-02-14,13630.0,13660.0,338.652
2018-02-13,13215.0,13255.0,339.006
2018-02-12,12965.0,13005.0,341.16
2018-02-09,12970.0,13000.0,342.204
