,date,LME Nickel Cash-Settlement,LME Nickel 3-month,LME Nickel stock
2208,2014-12-19,15350.0,15400.0,406.812
2209,2014-12-18,15505.0,15525.0,406.722
2210,2014-12-17,15430.0,15500.0,406.854
2211,2014-12-16,16130.0,16275.0,405.174
2212,2014-12-15,16660.0,16720.0,405.186
2213,2014-12-12,16335.0,16425.0,405.294
2214,2014-12-11,16150.0,16230.0,406.524
2215,2014-12-10,16425.0,16500.0,407.568
2216,2014-12-09,16255.0,16330.0,406.248
2217,2014-12-08,16555.0,16675.0,406.41
2218,2014-12-05,16825.0,16875.0,407.37
2219,2014-12-04,16780.0,16850.0,406.992
2220,2014-12-03,16325.0,16400.0,407.646
2221,2014-12-02,16175.0,16250.0,405.57
2222,2014-12-01,16205.0,16275.0,404.766
2223,2014-11-28,16090.0,16160.0,404.496
2224,2014-11-27,16325.0,16400.0,401.85
2225,2014-11-26,16230.0,16310.0,399.996
2226,2014-11-25,16455.0,16535.0,398.064
2227,2014-11-24,16535.0,16605.0,397.236
2228,2014-11-21,16450.0,16505.0,394.77
2229,2014-11-20,16175.0,16250.0,393.324
2230,2014-11-19,15850.0,15905.0,390.432
2231,2014-11-18,15650.0,15705.0,390.198
2232,2014-11-17,15600.0,15660.0,389.766
2233,2014-11-14,15320.0,15375.0,389.37
2234,2014-11-13,15520.0,15625.0,389.136
2235,2014-11-12,15535.0,15600.0,388.776
2236,2014-11-11,15090.0,15160.0,388.896
2237,2014-11-10,15070.0,15150.0,389.334
2238,2014-11-07,15265.0,15340.0,387.222
2239,2014-11-06,15255.0,15340.0,386.118
2240,2014-11-05,14980.0,15030.0,385.86
2241,2014-11-04,15155.0,15235.0,385.86
2242,2014-11-03,15575.0,15680.0,385.314
2243,2014-10-31,15815.0,15900.0,383.442
2244,2014-10-30,15325.0,15400.0,381.762
2245,2014-10-29,15585.0,15625.0,380.946
2246,2014-10-28,15055.0,15135.0,378.864
2247,2014-10-27,14650.0,14800.0,378.222
2248,2014-10-24,15005.0,15075.0,378.132
2249,2014-10-23,14950.0,15025.0,377.538
2250,2014-10-22,15220.0,15300.0,377.01
2251,2014-10-21,15225.0,15310.0,377.136
2252,2014-10-20,15315.0,15390.0,376.506
2253,2014-10-17,15505.0,15600.0,375.492
2254,2014-10-16,15315.0,15400.0,374.562
2255,2014-10-15,16135.0,16230.0,374.934
2256,2014-10-14,16180.0,16290.0,373.11
2257,2014-10-13,16390.0,16500.0,368.364
2258,2014-10-10,16310.0,16400.0,367.134
2259,2014-10-09,16630.0,16710.0,365.148
2260,2014-10-08,16700.0,16755.0,364.53
2261,2014-10-07,16750.0,16835.0,364.248
2262,2014-10-06,16485.0,16615.0,364.332
2263,2014-10-03,16270.0,16310.0,363.102
2264,2014-10-02,16050.0,16115.0,359.166
2265,2014-10-01,15855.0,15965.0,358.374
2266,2014-09-30,16505.0,16600.0,356.04
2267,2014-09-29,16510.0,16565.0,353.34
2268,2014-09-26,17280.0,17380.0,347.97
2269,2014-09-25,17210.0,17315.0,344.796
2270,2014-09-24,17200.0,17260.0,343.284
2271,2014-09-23,17135.0,17250.0,341.364
2272,2014-09-22,17075.0,17175.0,339.036
2273,2014-09-19,17755.0,17830.0,339.042
2274,2014-09-18,17885.0,17940.0,339.288
2275,2014-09-17,17920.0,18005.0,337.992
2276,2014-09-16,17905.0,18010.0,337.044
2277,2014-09-15,18255.0,18350.0,334.842
2278,2014-09-12,18345.0,18420.0,333.834
2279,2014-09-11,18460.0,18575.0,332.46
2280,2014-09-10,18550.0,18650.0,331.98
2281,2014-09-09,19360.0,19500.0,332.142
2282,2014-09-08,19740.0,19775.0,332.034
2283,2014-09-05,19385.0,19455.0,331.992
2284,2014-09-04,19235.0,19350.0,330.72
2285,2014-09-03,18820.0,18885.0,331.068
2286,2014-09-02,18555.0,18670.0,330.63
2287,2014-09-01,18660.0,18820.0,328.86
2288,2014-08-29,18455.0,18575.0,329.136
2289,2014-08-28,18650.0,18755.0,326.922
2290,2014-08-27,18635.0,18730.0,326.466
2291,2014-08-26,18805.0,18890.0,326.22
2292,2014-08-22,18625.0,18725.0,325.788
2293,2014-08-21,18730.0,18870.0,324.714
2294,2014-08-20,18780.0,18875.0,324.84
2295,2014-08-19,18550.0,18585.0,324.678
2296,2014-08-18,18420.0,18475.0,324.984
2297,2014-08-15,18505.0,18555.0,322.728
2298,2014-08-14,18535.0,18625.0,320.754
2299,2014-08-13,18580.0,18700.0,320.448
2300,2014-08-12,18850.0,18955.0,319.59
2301,2014-08-11,18495.0,18575.0,318.75
2302,2014-08-08,18620.0,18680.0,318.798
2303,2014-08-07,18860.0,18980.0,318.114
2304,2014-08-06,18275.0,18400.0,317.874
2305,2014-08-05,18490.0,18575.0,317.772
2306,2014-08-04,18375.0,18500.0,317.544
2307,2014-08-01,18280.0,18375.0,317.628
2308,2014-07-31,18765.0,18800.0,315.798
2309,2014-07-30,18680.0,18825.0,314.4
2310,2014-07-29,18525.0,18595.0,312.72
2311,2014-07-28,18800.0,18850.0,311.802
2312,2014-07-25,19160.0,19230.0,312.156
2313,2014-07-24,19080.0,19175.0,311.964
2314,2014-07-23,18960.0,19065.0,310.716
2315,2014-07-22,18925.0,19000.0,311.214
2316,2014-07-21,18725.0,18900.0,311.064
2317,2014-07-18,18505.0,18610.0,311.088
2318,2014-07-17,19080.0,19175.0,310.782
2319,2014-07-16,19200.0,19300.0,308.418
2320,2014-07-15,19260.0,19330.0,308.322
2321,2014-07-14,19210.0,19325.0,307.71
2322,2014-07-11,19065.0,19160.0,307.35
2323,2014-07-10,18975.0,19050.0,307.41
2324,2014-07-09,19515.0,19625.0,306.828
2325,2014-07-08,19440.0,19550.0,305.28
2326,2014-07-07,19180.0,19300.0,305.394
2327,2014-07-04,19385.0,19475.0,304.536
2328,2014-07-03,19795.0,19850.0,304.938
2329,2014-07-02,19080.0,19175.0,305.394
2330,2014-07-01,18850.0,18930.0,305.256
2331,2014-06-30,18715.0,18800.0,304.89
2332,2014-06-27,18765.0,18850.0,305.79
2333,2014-06-26,18625.0,18720.0,305.556
2334,2014-06-25,18280.0,18355.0,305.862
2335,2014-06-24,18150.0,18270.0,305.388
2336,2014-06-23,18420.0,18525.0,304.602
2337,2014-06-20,18350.0,18480.0,305.31
2338,2014-06-19,18460.0,18510.0,305.352
2339,2014-06-18,18660.0,18730.0,305.97
2340,2014-06-17,18930.0,19050.0,286.728
2341,2014-06-16,18315.0,18400.0,286.668
2342,2014-06-13,17950.0,18100.0,286.71
2343,2014-06-12,18030.0,18100.0,286.482
2344,2014-06-11,18350.0,18425.0,286.752
2345,2014-06-10,18455.0,18550.0,286.626
2346,2014-06-09,18760.0,18835.0,284.712
2347,2014-06-06,18465.0,18520.0,283.992
2348,2014-06-05,19005.0,19100.0,284.316
2349,2014-06-04,18950.0,18970.0,283.752
2350,2014-06-03,19005.0,19105.0,283.986
2351,2014-06-02,19405.0,19435.0,284.112
2352,2014-05-30,19310.0,19280.0,284.436
2353,2014-05-29,18750.0,18825.0,283.662
2354,2014-05-28,19515.0,19500.0,280.524
2355,2014-05-27,19650.0,19660.0,280.308
2356,2014-05-26,0.0,0.0,280.404
2357,2014-05-23,19620.0,19625.0,280.404
2358,2014-05-22,19670.0,19660.0,279.672
2359,2014-05-21,19405.0,19475.0,280.02
2360,2014-05-20,19680.0,19650.0,279.138
2361,2014-05-19,19785.0,19790.0,279.816
2362,2014-05-16,19155.0,19200.0,279.816
2363,2014-05-15,18750.0,18650.0,279.336
2364,2014-05-14,20650.0,20725.0,278.868
2365,2014-05-13,21200.0,21100.0,278.994
2366,2014-05-12,20850.0,20850.0,278.772
2367,2014-05-09,20105.0,20130.0,278.13
2368,2014-05-08,19390.0,19410.0,277.968
2369,2014-05-07,18580.0,18625.0,278.436
2370,2014-05-06,18460.0,18525.0,279.516
2371,2014-05-02,18200.0,18230.0,279.528
2372,2014-05-01,18070.0,18070.0,279.876
2373,2014-04-30,18200.0,18255.0,276.846
2374,2014-04-29,18230.0,18325.0,277.056
2375,2014-04-28,18550.0,18585.0,277.638
2376,2014-04-25,18465.0,18450.0,277.734
2377,2014-04-24,18430.0,18470.0,277.056
2378,2014-04-23,18120.0,18185.0,276.888
2379,2014-04-22,18230.0,18300.0,277.716
2380,2014-04-17,17985.0,18000.0,277.434
2381,2014-04-16,17880.0,17940.0,277.248
2382,2014-04-15,17280.0,17350.0,278.514
2383,2014-04-14,17735.0,17770.0,279.966
2384,2014-04-11,17395.0,17445.0,276.936
2385,2014-04-10,17050.0,17140.0,278.844
2386,2014-04-09,16500.0,16505.0,280.002
2387,2014-04-08,16410.0,16445.0,281.598
2388,2014-04-07,16470.0,16500.0,281.01
2389,2014-04-04,16515.0,16575.0,281.946
2390,2014-04-03,16145.0,16200.0,282.936
2391,2014-04-02,16130.0,16175.0,283.68
2392,2014-04-01,15780.0,15830.0,283.956
2393,2014-03-31,15735.0,15770.0,284.694
2394,2014-03-28,15770.0,15805.0,285.462
2395,2014-03-27,15670.0,15710.0,286.674
2396,2014-03-26,15960.0,16050.0,285.21
2397,2014-03-25,16225.0,16300.0,283.632
2398,2014-03-24,16135.0,16170.0,283.524
2399,2014-03-21,15990.0,16010.0,283.578
2400,2014-03-20,15910.0,15930.0,283.434
2401,2014-03-19,16115.0,16145.0,271.296
2402,2014-03-18,16075.0,16125.0,270.93
2403,2014-03-17,15865.0,15960.0,270.81
2404,2014-03-14,15805.0,15865.0,271.014
2405,2014-03-13,15730.0,15775.0,270.636
2406,2014-03-12,15670.0,15705.0,269.886
2407,2014-03-11,15635.0,15675.0,270.714
2408,2014-03-10,15135.0,15170.0,271.2
2409,2014-03-07,15330.0,15340.0,270.624
2410,2014-03-06,15455.0,15490.0,269.37
2411,2014-03-05,15305.0,15335.0,270.366
2412,2014-03-04,14830.0,14865.0,270.93
2413,2014-03-03,14510.0,14530.0,271.128
2414,2014-02-28,14550.0,14595.0,270.618
2415,2014-02-27,14185.0,14215.0,270.696
2416,2014-02-26,14285.0,14325.0,270.882
2417,2014-02-25,14235.0,14245.0,268.458
2418,2014-02-24,14160.0,14200.0,268.152
2419,2014-02-21,14410.0,14450.0,268.71
2420,2014-02-20,14265.0,14305.0,269.214
2421,2014-02-19,14475.0,14525.0,269.256
2422,2014-02-18,14405.0,14455.0,269.388
2423,2014-02-17,14340.0,14395.0,268.8
2424,2014-02-14,14235.0,14265.0,268.98
2425,2014-02-13,14235.0,14280.0,269.256
2426,2014-02-12,14270.0,14350.0,268.668
2427,2014-02-11,14120.0,14165.0,267.138
2428,2014-02-10,14265.0,14305.0,265.686
2429,2014-02-07,14105.0,14140.0,266.688
2430,2014-02-06,13820.0,13885.0,265.992
2431,2014-02-05,13840.0,13925.0,265.71
2432,2014-02-04,13860.0,13950.0,265.872
2433,2014-02-03,13830.0,13880.0,265.998
2434,2014-01-31,13700.0,13745.0,266.538
2435,2014-01-30,13860.0,13885.0,266.718
2436,2014-01-29,14095.0,14165.0,264.432
2437,2014-01-28,14080.0,14160.0,264.288
2438,2014-01-27,14260.0,14325.0,264.09
2439,2014-01-24,14555.0,14620.0,263.898
2440,2014-01-23,14635.0,14720.0,261.396
2441,2014-01-22,14645.0,14730.0,260.7
2442,2014-01-21,14565.0,14630.0,260.832
2443,2014-01-20,14435.0,14480.0,261.264
2444,2014-01-17,14595.0,14635.0,260.448
2445,2014-01-16,14495.0,14565.0,261.246
2446,2014-01-15,14245.0,14300.0,261.9
2447,2014-01-14,14285.0,14355.0,261.372
2448,2014-01-13,13980.0,14050.0,261.648
2449,2014-01-10,13680.0,13725.0,261.906
2450,2014-01-09,13365.0,13425.0,261.264
2451,2014-01-08,13445.0,13505.0,260.61
2452,2014-01-07,13480.0,13550.0,260.724
2453,2014-01-06,13570.0,13640.0,260.862
2454,2014-01-03,13870.0,13920.0,260.706
2455,2014-01-02,13905.0,13980.0,261.468
2456,2013-12-31,13970.0,14000.0,261.468
2457,2013-12-30,14015.0,14070.0,261.3
2458,2013-12-27,14175.0,14225.0,258.51
2459,2013-12-24,14050.0,14110.0,258.258
2460,2013-12-23,14310.0,14410.0,255.906
2461,2013-12-20,14215.0,14260.0,255.744
2462,2013-12-19,14070.0,14150.0,255.12
2463,2013-12-18,14035.0,14105.0,255.246
2464,2013-12-17,13920.0,13970.0,255.552
2465,2013-12-16,14060.0,14140.0,255.354
2466,2013-12-13,13905.0,13960.0,255.054
2467,2013-12-12,14005.0,14090.0,255.024
2468,2013-12-11,13930.0,14000.0,253.89
2469,2013-12-10,14005.0,14075.0,253.836
2470,2013-12-09,13835.0,13895.0,253.056
2471,2013-12-06,13740.0,13830.0,253.068
2472,2013-12-05,13785.0,13850.0,252.636
2473,2013-12-04,13525.0,13590.0,252.816
2474,2013-12-03,13350.0,13415.0,252.972
2475,2013-12-02,13390.0,13460.0,252.126
2476,2013-11-29,13415.0,13480.0,251.862
2477,2013-11-28,13270.0,13340.0,251.91
2478,2013-11-27,13405.0,13480.0,250.572
2479,2013-11-26,13465.0,13550.0,249.66
2480,2013-11-25,13480.0,13545.0,249.012
2481,2013-11-22,13440.0,13510.0,249.138
2482,2013-11-21,13425.0,13505.0,248.55
2483,2013-11-20,13510.0,13580.0,247.638
2484,2013-11-19,13580.0,13700.0,244.938
2485,2013-11-18,13690.0,13760.0,244.614
2486,2013-11-15,13690.0,13740.0,244.818
2487,2013-11-14,13600.0,13665.0,243.15
2488,2013-11-13,13605.0,13655.0,241.596
2489,2013-11-12,13655.0,13735.0,241.716
2490,2013-11-11,13810.0,13880.0,239.994
2491,2013-11-08,13865.0,13925.0,240.096
2492,2013-11-07,13950.0,14060.0,240.408
2493,2013-11-06,14290.0,14375.0,239.85
2494,2013-11-05,14325.0,14380.0,239.958
2495,2013-11-04,14260.0,14350.0,238.584
2496,2013-11-01,14580.0,14630.0,238.134
2497,2013-10-31,14515.0,14600.0,237.576
2498,2013-10-30,14555.0,14610.0,236.958
2499,2013-10-29,14520.0,14585.0,234.228
2500,2013-10-28,14460.0,14515.0,234.984
2501,2013-10-25,14385.0,14440.0,235.278
2502,2013-10-24,14425.0,14485.0,234.084
2503,2013-10-23,14580.0,14640.0,231.636
2504,2013-10-22,14635.0,14745.0,231.48
2505,2013-10-21,14295.0,14350.0,230.76
2506,2013-10-18,14170.0,14215.0,230.04
2507,2013-10-17,13970.0,14040.0,229.812
2508,2013-10-16,13840.0,13920.0,228.264
2509,2013-10-15,13895.0,13975.0,228.42
2510,2013-10-14,13910.0,14010.0,228.186
2511,2013-10-11,13730.0,13810.0,228.87
2512,2013-10-10,13720.0,13810.0,228.996
2513,2013-10-09,13760.0,13805.0,229.23
2514,2013-10-08,13835.0,13905.0,228.066
2515,2013-10-07,13840.0,13900.0,227.928
2516,2013-10-04,13560.0,13640.0,227.562
2517,2013-10-03,13635.0,13700.0,226.998
2518,2013-10-02,13630.0,13705.0,227.292
2519,2013-10-01,13740.0,13820.0,227.004
2520,2013-09-30,13860.0,13935.0,226.068
2521,2013-09-27,13885.0,13970.0,226.218
2522,2013-09-26,13780.0,13870.0,226.278
2523,2013-09-25,13725.0,13775.0,225.426
2524,2013-09-24,13680.0,13775.0,222.012
2525,2013-09-23,13830.0,13920.0,219.786
2526,2013-09-20,14090.0,14200.0,219.246
2527,2013-09-19,14140.0,14220.0,218.364
2528,2013-09-18,13780.0,13870.0,218.448
2529,2013-09-17,13775.0,13870.0,216.312
2530,2013-09-16,13820.0,13910.0,217.002
2531,2013-09-13,13605.0,13700.0,217.422
2532,2013-09-12,13620.0,13660.0,217.65
2533,2013-09-11,13675.0,13740.0,216.108
2534,2013-09-10,13775.0,13825.0,215.808
2535,2013-09-09,13820.0,13895.0,215.388
2536,2013-09-06,13900.0,13975.0,215.538
2537,2013-09-05,13660.0,13700.0,214.386
2538,2013-09-04,13540.0,13625.0,213.804
2539,2013-09-03,13635.0,13740.0,213.27
2540,2013-09-02,13775.0,13825.0,213.378
2541,2013-08-30,13755.0,13830.0,212.07
2542,2013-08-29,14070.0,14135.0,212.22
2543,2013-08-28,14240.0,14300.0,212.328
2544,2013-08-27,14325.0,14405.0,211.902
2545,2013-08-23,14345.0,14430.0,210.06
2546,2013-08-22,14435.0,14540.0,209.868
2547,2013-08-21,14450.0,14600.0,209.346
2548,2013-08-20,14565.0,14655.0,208.578
2549,2013-08-19,14655.0,14775.0,205.758
2550,2013-08-16,14685.0,14800.0,206.118
2551,2013-08-15,14660.0,14730.0,205.878
2552,2013-08-14,14725.0,14800.0,205.812
2553,2013-08-13,14735.0,14805.0,205.89
2554,2013-08-12,14775.0,14890.0,203.94
2555,2013-08-09,14450.0,14480.0,204.024
2556,2013-08-08,14160.0,14220.0,204.108
2557,2013-08-07,13585.0,13655.0,203.988
2558,2013-08-06,13890.0,14000.0,204.906
2559,2013-08-05,13835.0,13905.0,204.21
2560,2013-08-02,13820.0,13875.0,204.336
2561,2013-08-01,13765.0,13860.0,204.33
2562,2013-07-31,13570.0,13650.0,203.028
2563,2013-07-30,13435.0,13500.0,200.79
2564,2013-07-29,13640.0,13725.0,200.28
2565,2013-07-26,13830.0,13905.0,199.578
2566,2013-07-25,14050.0,14135.0,200.01
2567,2013-07-24,14120.0,14175.0,199.848
2568,2013-07-23,13975.0,14050.0,200.334
2569,2013-07-22,14055.0,14150.0,199.782
2570,2013-07-19,13980.0,14055.0,196.062
2571,2013-07-18,13885.0,13980.0,196.17
2572,2013-07-17,13810.0,13950.0,195.774
2573,2013-07-16,13535.0,13595.0,196.074
2574,2013-07-15,13380.0,13455.0,196.308
2575,2013-07-12,13565.0,13650.0,194.406
2576,2013-07-11,13655.0,13740.0,194.754
2577,2013-07-10,13475.0,13560.0,194.712
2578,2013-07-09,13160.0,13245.0,193.416
2579,2013-07-08,13325.0,13440.0,193.578
2580,2013-07-05,13530.0,13605.0,193.776
2581,2013-07-04,13685.0,13775.0,190.512
2582,2013-07-03,13805.0,13870.0,190.59
2583,2013-07-02,13915.0,13980.0,188.652
2584,2013-07-01,13835.0,13890.0,187.716
2585,2013-06-28,13680.0,13710.0,187.488
2586,2013-06-27,13620.0,13750.0,187.644
2587,2013-06-26,13560.0,13615.0,187.956
2588,2013-06-25,13865.0,13930.0,186.084
2589,2013-06-24,13650.0,13730.0,186.198
2590,2013-06-21,13780.0,13835.0,185.412
2591,2013-06-20,13745.0,13815.0,185.514
2592,2013-06-19,14010.0,14105.0,185.688
2593,2013-06-18,14025.0,14055.0,185.748
2594,2013-06-17,14085.0,14180.0,183.624
2595,2013-06-14,14230.0,14345.0,183.708
2596,2013-06-13,14030.0,14115.0,183.672
2597,2013-06-12,14385.0,14445.0,183.72
2598,2013-06-11,14495.0,14560.0,182.814
2599,2013-06-10,14855.0,14950.0,182.436
2600,2013-06-07,15050.0,15110.0,182.274
2601,2013-06-06,14920.0,15075.0,179.808
2602,2013-06-05,15255.0,15340.0,179.898
2603,2013-06-04,15140.0,15205.0,180.432
2604,2013-06-03,15030.0,15130.0,180.072
2605,2013-05-31,14635.0,14710.0,179.796
2606,2013-05-30,14650.0,14800.0,180.492
2607,2013-05-29,14780.0,14870.0,179.832
2608,2013-05-28,14830.0,14860.0,179.37
2609,2013-05-24,14755.0,14845.0,179.616
2610,2013-05-23,14755.0,14855.0,180.024
2611,2013-05-22,15165.0,15250.0,179.598
2612,2013-05-21,15035.0,15105.0,178.758
2613,2013-05-20,14850.0,14915.0,178.758
2614,2013-05-17,14855.0,14905.0,177.948
2615,2013-05-16,14770.0,14900.0,178.776
2616,2013-05-15,14830.0,14905.0,179.556
2617,2013-05-14,15105.0,15185.0,178.434
2618,2013-05-13,15235.0,15340.0,177.84
2619,2013-05-10,15325.0,15375.0,178.194
2620,2013-05-09,15335.0,15420.0,178.398
2621,2013-05-08,15440.0,15495.0,178.482
2622,2013-05-07,14965.0,15045.0,178.206
2623,2013-05-03,14910.0,14970.0,178.338
2624,2013-05-02,14770.0,14850.0,178.476
2625,2013-05-01,14975.0,15055.0,178.476
2626,2013-04-30,15200.0,15255.0,177.036
2627,2013-04-29,15285.0,15380.0,175.836
2628,2013-04-26,15280.0,15350.0,175.566
2629,2013-04-25,15135.0,15230.0,175.764
2630,2013-04-24,15205.0,15255.0,175.86
2631,2013-04-23,15085.0,15155.0,174.546
2632,2013-04-22,15180.0,15230.0,173.976
2633,2013-04-19,15230.0,15310.0,172.296
2634,2013-04-18,15390.0,15420.0,168.426
2635,2013-04-17,15350.0,15405.0,168.546
2636,2013-04-16,15730.0,15800.0,168.594
2637,2013-04-15,15455.0,15550.0,168.762
2638,2013-04-12,15950.0,16020.0,169.386
2639,2013-04-11,15955.0,16055.0,168.378
2640,2013-04-10,16150.0,16205.0,167.7
2641,2013-04-09,16070.0,16120.0,166.788
2642,2013-04-08,16135.0,16185.0,166.866
2643,2013-04-05,15930.0,16005.0,166.284
2644,2013-04-04,16040.0,16105.0,165.942
2645,2013-04-03,16190.0,16255.0,166.038
2646,2013-04-02,16390.0,16450.0,166.716
2647,2013-03-28,16540.0,16700.0,165.42
2648,2013-03-27,16670.0,16725.0,164.652
2649,2013-03-26,16950.0,17030.0,162.498
2650,2013-03-25,16930.0,17010.0,162.024
2651,2013-03-22,16830.0,16930.0,162.762
2652,2013-03-21,16850.0,16945.0,162.288
2653,2013-03-20,16725.0,16800.0,162.306
2654,2013-03-19,16610.0,16660.0,162.654
2655,2013-03-18,16555.0,16625.0,162.306
2656,2013-03-15,17105.0,17195.0,161.544
2657,2013-03-14,16985.0,17080.0,161.646
2658,2013-03-13,17065.0,17140.0,161.046
2659,2013-03-12,16970.0,17030.0,161.316
2660,2013-03-11,16650.0,16700.0,161.46
2661,2013-03-08,16560.0,16650.0,160.938
2662,2013-03-07,16515.0,16580.0,160.962
2663,2013-03-06,16575.0,16630.0,161.022
2664,2013-03-05,16505.0,16575.0,160.548
2665,2013-03-04,16540.0,16625.0,160.656
2666,2013-03-01,16425.0,16485.0,159.552
2667,2013-02-28,16660.0,16720.0,157.98
2668,2013-02-27,16710.0,16760.0,157.806
2669,2013-02-26,16525.0,16595.0,156.834
2670,2013-02-25,16710.0,16805.0,155.568
2671,2013-02-22,16745.0,16850.0,154.5
2672,2013-02-21,16775.0,16845.0,154.398
2673,2013-02-20,17200.0,17285.0,153.306
2674,2013-02-19,17585.0,17680.0,153.384
2675,2013-02-18,17935.0,18010.0,153.27
2676,2013-02-15,18250.0,18325.0,153.48
2677,2013-02-14,18290.0,18355.0,153.72
2678,2013-02-13,18280.0,18375.0,153.912
2679,2013-02-12,18285.0,18330.0,154.122
2680,2013-02-11,18250.0,18320.0,153.696
2681,2013-02-08,18220.0,18300.0,152.4
2682,2013-02-07,18220.0,18300.0,150.996
2683,2013-02-06,18490.0,18510.0,150.672
2684,2013-02-05,18565.0,18650.0,150.834
2685,2013-02-04,18600.0,18665.0,150.906
2686,2013-02-01,18380.0,18450.0,150.9
2687,2013-01-31,18375.0,18465.0,150.012
2688,2013-01-30,18205.0,18245.0,150.06
2689,2013-01-29,17625.0,17630.0,149.808
2690,2013-01-28,17410.0,17485.0,149.424
2691,2013-01-25,17265.0,17305.0,150.216
2692,2013-01-24,17300.0,17375.0,149.718
2693,2013-01-23,17485.0,17550.0,149.154
2694,2013-01-22,17375.0,17410.0,148.128
2695,2013-01-21,17380.0,17430.0,148.02
2696,2013-01-18,17630.0,17705.0,147.804
2697,2013-01-17,17385.0,17480.0,147.228
2698,2013-01-16,17285.0,17380.0,147.342
2699,2013-01-15,17190.0,17225.0,147.06
2700,2013-01-14,17360.0,17455.0,147.06
2701,2013-01-11,17325.0,17405.0,144.246
2702,2013-01-10,17540.0,17630.0,144.342
2703,2013-01-09,17440.0,17550.0,143.418
2704,2013-01-08,17145.0,17205.0,143.49
2705,2013-01-07,17215.0,17290.0,142.248
2706,2013-01-04,17325.0,17405.0,141.672
2707,2013-01-03,17540.0,17595.0,141.708
2708,2013-01-02,17425.0,17500.0,141.69
2709,2012-12-31,17085.0,17160.0,139.908
2710,2012-12-28,17100.0,17105.0,139.074
2711,2012-12-27,17230.0,17280.0,138.702
2712,2012-12-24,17015.0,17100.0,138.732
2713,2012-12-21,17385.0,17485.0,139.098
2714,2012-12-20,17525.0,17540.0,138.372
2715,2012-12-19,17585.0,17680.0,138.33
2716,2012-12-18,17650.0,17710.0,137.388
2717,2012-12-17,17555.0,17720.0,138.03
2718,2012-12-14,17705.0,17785.0,137.82
2719,2012-12-13,17430.0,17525.0,137.598
2720,2012-12-12,17760.0,17850.0,137.622
2721,2012-12-11,17605.0,17700.0,137.472
2722,2012-12-10,17330.0,17405.0,138.024
2723,2012-12-07,17025.0,17080.0,138.558
2724,2012-12-06,17380.0,17475.0,138.654
2725,2012-12-05,17445.0,17500.0,138.354
2726,2012-12-04,17315.0,17425.0,138.36
2727,2012-12-03,17600.0,17660.0,136.17
2728,2012-11-30,17100.0,17275.0,136.374
2729,2012-11-29,17225.0,17345.0,136.356
2730,2012-11-28,16900.0,16955.0,136.386
2731,2012-11-27,16670.0,16730.0,134.448
2732,2012-11-26,16675.0,16725.0,134.646
2733,2012-11-23,16530.0,16600.0,133.812
2734,2012-11-22,16685.0,16750.0,133.908
2735,2012-11-21,16510.0,16575.0,133.578
2736,2012-11-20,16335.0,16365.0,133.914
2737,2012-11-19,16060.0,16150.0,132.636
2738,2012-11-16,15880.0,15950.0,132.882
2739,2012-11-15,16015.0,16100.0,133.458
2740,2012-11-14,15985.0,16125.0,133.602
2741,2012-11-13,15910.0,16000.0,133.104
2742,2012-11-12,15930.0,16000.0,129.792
2743,2012-11-09,15890.0,15950.0,130.236
2744,2012-11-08,15960.0,15995.0,130.764
2745,2012-11-07,16000.0,16030.0,130.5
2746,2012-11-06,15975.0,16020.0,130.548
2747,2012-11-05,15850.0,15855.0,130.128
2748,2012-11-02,16150.0,16200.0,130.182
2749,2012-11-01,16310.0,16395.0,130.284
2750,2012-10-31,16235.0,16275.0,129.618
2751,2012-10-30,16000.0,16080.0,129.72
2752,2012-10-29,15870.0,15930.0,128.934
2753,2012-10-26,16100.0,16105.0,129.012
2754,2012-10-25,16405.0,16450.0,128.718
2755,2012-10-24,16300.0,16305.0,127.914
2756,2012-10-23,16185.0,16290.0,127.938
2757,2012-10-22,16730.0,16815.0,127.134
2758,2012-10-19,17005.0,17070.0,127.5
2759,2012-10-18,17135.0,17210.0,127.152
2760,2012-10-17,16805.0,16880.0,127.956
2761,2012-10-16,17030.0,17140.0,128.544
2762,2012-10-15,17205.0,17300.0,126.342
2763,2012-10-12,17235.0,17305.0,124.608
2764,2012-10-11,17645.0,17710.0,124.368
2765,2012-10-10,17735.0,17830.0,124.35
2766,2012-10-09,17930.0,18000.0,124.248
2767,2012-10-08,17930.0,18000.0,124.512
2768,2012-10-05,18575.0,18600.0,124.86
2769,2012-10-04,18650.0,18625.0,123.114
2770,2012-10-03,18620.0,18675.0,123.522
2771,2012-10-02,18840.0,18860.0,123.858
2772,2012-10-01,18480.0,18570.0,124.074
2773,2012-09-28,18520.0,18550.0,122.58
2774,2012-09-27,18155.0,18230.0,122.256
2775,2012-09-26,17930.0,18050.0,122.442
2776,2012-09-25,18275.0,18345.0,122.442
2777,2012-09-24,17810.0,17930.0,122.466
2778,2012-09-21,18005.0,18080.0,120.852
2779,2012-09-20,17600.0,17650.0,120.876
2780,2012-09-19,17780.0,17840.0,120.936
2781,2012-09-18,17800.0,17840.0,119.982
2782,2012-09-17,17955.0,18025.0,120.15
2783,2012-09-14,17525.0,17555.0,120.876
2784,2012-09-13,16680.0,16730.0,120.882
2785,2012-09-12,16825.0,16900.0,120.816
2786,2012-09-11,16625.0,16670.0,120.81
2787,2012-09-10,16525.0,16600.0,120.816
2788,2012-09-07,16155.0,16260.0,121.08
